"X","视频类型","关联BV号","标题","BV号","播放量","弹幕数","评论数","收藏数","投币数","分享数","点赞数","点踩数","子分区ID","UP主.x","UP主ID","视频链接","抓取小时","抓取时间","稿件发布时间","UP主.y","UP主ID.y","official_role","official_title","official_desc","official_type","if_state"
22275,"相关视频","BV1cW421975B","你还在等TA吗？","BV1y4WneEEMi",694127,7831,3530,30746,15746,877,60941,0,"单机游戏","茶盒TBking",475918735,"https://www.bilibili.com/video/BV1y4WneEEMi/",760,"2024-08-21 07:53","2024-08-20 06:28:22",NA,NA,NA,NA,NA,NA,0
22276,"相关视频","BV1cW421975B","超级真实硬核生存「群峦重生」#11","BV1fW42197PY",232027,1352,427,8199,23898,177,49162,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1fW42197PY/",760,"2024-08-21 07:53","2024-08-21 03:00:00",NA,NA,NA,NA,NA,NA,0
22277,"相关视频","BV1cW421975B","对不起我们还是该说出这件事了","BV14H4y1c7Nv",309721,311,251,2453,325,68,30058,0,"单机游戏","文文DADA",272279136,"https://www.bilibili.com/video/BV14H4y1c7Nv/",760,"2024-08-21 07:53","2024-08-20 02:00:00",NA,NA,NA,NA,NA,NA,0
22278,"相关视频","BV1cW421975B","""为什么仁子RenZ1这么招人讨厌，她究竟干了哪些事？”【Exposed 仁子RenZ1】","BV1CzW4eeECZ",17376,145,546,237,192,254,879,0,"翻唱","ImWenyao",375055785,"https://www.bilibili.com/video/BV1CzW4eeECZ/",760,"2024-08-21 07:53","2024-08-21 00:00:00",NA,NA,NA,NA,NA,NA,0
22279,"相关视频","BV1cW421975B","小孩哥疯狂叫嚣我！粉丝们重拳出击！！","BV1kCWbezERw",11394,94,73,277,326,10,1168,0,"网络游戏","溯酱不是鸽子",286597064,"https://www.bilibili.com/video/BV1kCWbezERw/",760,"2024-08-21 07:53","2024-08-21 05:07:05",NA,NA,NA,NA,NA,NA,0
22280,"相关视频","BV1cW421975B","幸 运 方 块","BV1Qq4y1j7q9",1222762,4510,484,10520,24426,269,78425,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1Qq4y1j7q9/",760,"2024-08-21 07:53","2021-06-05 03:33:32",NA,NA,NA,NA,NA,NA,0
22281,"相关视频","BV1cW421975B","暑假幸运方块!!!失败者将受到「严厉惩罚」??!","BV176421f7Ro",615739,1086,519,9029,18814,209,44417,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV176421f7Ro/",760,"2024-08-21 07:53","2024-07-15 03:00:00",NA,NA,NA,NA,NA,NA,0
22282,"相关视频","BV1cW421975B","2024年夏天y第一次真正红温！","BV11seEeMEuD",31322,120,69,134,35,12,1029,0,"单机游戏","Rongww0",3546681792531003,"https://www.bilibili.com/video/BV11seEeMEuD/",760,"2024-08-21 07:53","2024-08-14 08:07:56",NA,NA,NA,NA,NA,NA,0
22283,"相关视频","BV1cW421975B","我的世界冒险与地牢EP4","BV1wY4y1D7Qi",359154,582,134,6116,14586,112,25163,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1wY4y1D7Qi/",760,"2024-08-21 07:53","2023-03-31 03:00:00",NA,NA,NA,NA,NA,NA,0
22284,"相关视频","BV1cW421975B","全明星幸运方块#8 三国演义？关羽大战吕布 谁与争锋！","BV1kp4y1a7SE",1232237,2913,326,6010,12303,166,44296,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1kp4y1a7SE/",760,"2024-08-21 07:53","2020-10-02 03:47:37",NA,NA,NA,NA,NA,NA,0
6903,"热门视频","","【黑神话逃跑流】虽然可耻，但这也太好用了","BV1CE421c7vE",317035,839,1031,2732,2022,2203,40965,0,"手机游戏","企鹅带带北极熊",551188239,"https://www.bilibili.com/video/BV1CE421c7vE/",828,"2024-08-24 03:53","2024-08-24 09:27:41",NA,NA,NA,NA,NA,NA,0
6904,"相关视频","BV1CE421c7vE","不要拘泥于单一棍法，进来感受齐天大圣的魅力！无伤寅虎","BV1NBWSeeEFe",2675740,3654,8381,54515,86931,63937,210770,0,"单机游戏","里奥达芬奇",6177908,"https://www.bilibili.com/video/BV1NBWSeeEFe/",828,"2024-08-24 03:53","2024-08-23 10:41:44",NA,NA,NA,NA,NA,NA,0
6905,"相关视频","BV1CE421c7vE","黑神话凭什么这么火","BV1Bw4m167su",602190,1380,2615,16103,28679,2253,149735,0,"搞笑","碎嘴企鹅",296092268,"https://www.bilibili.com/video/BV1Bw4m167su/",828,"2024-08-24 03:53","2024-08-24 10:56:36",NA,NA,NA,NA,NA,NA,0
6906,"相关视频","BV1CE421c7vE","脸都不要了？玩原神这辈子有了！崩铁没上科隆游戏展?米门的世界塌了！","BV1eGWVe1ERZ",157049,1086,2300,1246,872,349,31646,0,"手机游戏","波子想做大代",378483637,"https://www.bilibili.com/video/BV1eGWVe1ERZ/",828,"2024-08-24 03:53","2024-08-22 06:40:31",NA,NA,NA,NA,NA,NA,0
6907,"相关视频","BV1CE421c7vE","黑神话废案隐藏对话曝光（整活）","BV1DAWUeBEjD",558069,1445,1171,11921,6243,14174,51909,0,"鬼畜剧场","骞z魔王",1479680,"https://www.bilibili.com/video/BV1DAWUeBEjD/",828,"2024-08-24 03:53","2024-08-23 05:44:08",NA,NA,NA,NA,NA,NA,0
6908,"相关视频","BV1CE421c7vE","衣服颜色这样也可爱捏","BV1iWaDeGELL",58045,14,50,582,10,31,1260,0,"手机游戏","痴情鸽鸽a",1726302690,"https://www.bilibili.com/video/BV1iWaDeGELL/",828,"2024-08-24 03:53","2024-08-07 12:49:32",NA,NA,NA,NA,NA,NA,0
6909,"相关视频","BV1CE421c7vE","变胖了就更好捏了不是吗？","BV1X2421Z7Rj",689425,1518,2774,40768,24170,6300,85643,0,"MMD·3D","叶玲秋雨",396657882,"https://www.bilibili.com/video/BV1X2421Z7Rj/",828,"2024-08-24 03:53","2024-08-24 10:45:39",NA,NA,NA,NA,NA,NA,0
6910,"相关视频","BV1CE421c7vE","火遍全球了啊家人们，感谢网友举起的手机！","BV1XU411m78U",1137946,233,1142,23874,5222,2563,155882,0,"手机游戏","在下淘子",12303456,"https://www.bilibili.com/video/BV1XU411m78U/",828,"2024-08-24 03:53","2024-08-22 09:53:55",NA,NA,NA,NA,NA,NA,0
6911,"相关视频","BV1CE421c7vE","“你是说让这小猴子顶替我师兄？他配吗？”","BV1c6WmesEf5",3730552,1636,4346,67158,16796,7319,270057,0,"影视剪辑","y极简",3493139083955113,"https://www.bilibili.com/video/BV1c6WmesEf5/",828,"2024-08-24 03:53","2024-08-23 06:52:26",NA,NA,NA,NA,NA,NA,0
6912,"相关视频","BV1CE421c7vE","黑神话：广智救我！是什么梗？黑神话第一劳模【艾玩梗·ACG】","BV1L4421o7AY",98061,239,206,594,285,68,7005,0,"单机游戏","艾尔莎_Channel",1521415,"https://www.bilibili.com/video/BV1L4421o7AY/",828,"2024-08-24 03:53","2024-08-23 04:15:00",NA,NA,NA,NA,NA,NA,0
6913,"相关视频","BV1CE421c7vE","杨奇英高小时候喝水被同学抢水杯喝了口还回来了","BV1CuWGeZERC",826237,376,2017,11514,3213,8440,54300,0,"单机游戏","水龙之魂Official",4780141,"https://www.bilibili.com/video/BV1CuWGeZERC/",828,"2024-08-24 03:53","2024-08-22 00:49:20",NA,NA,NA,NA,NA,NA,0
17021,"热门视频","","黑神话悟空第一回，隐藏关卡金池长老","BV1UM4m1a7WF",79410,2270,1324,1758,3608,106,11260,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1UM4m1a7WF/",810,"2024-08-23 09:53","2024-08-24 06:19:36",NA,NA,NA,NA,NA,NA,0
17022,"相关视频","BV1UM4m1a7WF","游戏作者露脸啦，原来他是个大光头！现实和游戏相结合！完结撒花！双结局！这里没有游戏","BV1fV411a7YT",1930264,6067,587,8813,8284,260,37974,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1fV411a7YT/",810,"2024-08-23 09:53","2020-11-25 11:00:03",NA,NA,NA,NA,NA,NA,0
17023,"相关视频","BV1UM4m1a7WF","这辆火车太可怕了！蜘蛛和火车的结合体？查尔斯小火车","BV1HW4y1u7R3",2363150,19809,2490,17443,18384,2098,130586,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1HW4y1u7R3/",810,"2024-08-23 09:53","2022-12-16 09:52:10",NA,NA,NA,NA,NA,NA,0
17024,"相关视频","BV1UM4m1a7WF","这只是开个玩笑！","BV1f4421U7e6",6481510,9465,2144,83238,9879,555,54155,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1f4421U7e6/",810,"2024-08-23 09:53","2024-08-13 10:00:00",NA,NA,NA,NA,NA,NA,0
17025,"相关视频","BV1UM4m1a7WF","瞌睡猫被我打败了，原来他也只是原型体的一枚棋子而已！波比的游戏时间第三章","BV1ym41197jd",1844048,34807,1960,17956,20288,1589,71680,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1ym41197jd/",810,"2024-08-23 09:53","2024-02-02 10:20:02",NA,NA,NA,NA,NA,NA,0
17026,"相关视频","BV1UM4m1a7WF","价值两百万的视频.mp4","BV1WU4y1E7nK",3432976,15105,5543,36434,58062,2086,172021,0,"绘画","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1WU4y1E7nK/",810,"2024-08-23 09:53","2021-08-21 11:28:05",NA,NA,NA,NA,NA,NA,0
17027,"相关视频","BV1UM4m1a7WF","是谁跟我融为了一体？原来是你！一坨肉球的奇幻冒险之旅！畸战求生","BV1s34y1n796",2166896,12790,1639,13600,17632,754,97034,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1s34y1n796/",810,"2024-08-23 09:53","2022-07-06 11:05:56",NA,NA,NA,NA,NA,NA,0
17028,"相关视频","BV1UM4m1a7WF","不要靠近这栋破房子，因为这房子是一只会吃人的怪物！","BV1xK41197pR",1639747,18438,1632,8111,12128,974,76783,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1xK41197pR/",810,"2024-08-23 09:53","2022-12-07 10:05:49",NA,NA,NA,NA,NA,NA,0
17029,"相关视频","BV1UM4m1a7WF","霍普先生回来了，3D视角让恐惧更加真实！霍普先生的玩具屋3 试玩版","BV1me4y127ka",943234,8122,840,4141,6438,513,41934,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1me4y127ka/",810,"2024-08-23 09:53","2022-10-29 09:00:00",NA,NA,NA,NA,NA,NA,0
17030,"相关视频","BV1UM4m1a7WF","剧情要自己脑补？为了解救女儿和两个屠夫玩起了躲猫猫！三个随机游戏 第三期 一个视频三个游戏","BV1dU4y1T7VF",1686943,16944,960,9981,19394,441,61386,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1dU4y1T7VF/",810,"2024-08-23 09:53","2021-11-30 09:00:01",NA,NA,NA,NA,NA,NA,0
17031,"相关视频","BV1UM4m1a7WF","抢先体验！黑暗欺骗重置版第四关！还是一命通关？恐惧之鸭又来了！而且下水道里多了一只巡逻鸭！","BV1L64y1s7P3",4799854,30421,2783,16159,22024,2076,99224,0,"单机游戏","薄海纸鱼",1837617,"https://www.bilibili.com/video/BV1L64y1s7P3/",810,"2024-08-23 09:53","2021-08-09 11:10:54",NA,NA,NA,NA,NA,NA,0
9528,"热门视频","","失恋了，无伤个大圣泄泄火","BV1GLHYetEq3",129388,214,541,2787,2605,1835,18089,0,"单机游戏","正在引爆玉藻电池",12651042,"https://www.bilibili.com/video/BV1GLHYetEq3/",1025,"2024-09-01 08:53","2024-09-01 08:32:20",NA,NA,NA,NA,NA,NA,0
9529,"相关视频","BV1GLHYetEq3","不要拘泥于单一棍法，进来感受齐天大圣的魅力！无伤寅虎","BV1NBWSeeEFe",6143522,6659,13524,106671,182370,131521,400685,0,"单机游戏","里奥达芬奇",6177908,"https://www.bilibili.com/video/BV1NBWSeeEFe/",1025,"2024-09-01 08:53","2024-08-23 10:41:44",NA,NA,NA,NA,NA,NA,0
9530,"相关视频","BV1GLHYetEq3","“闲庭信步，一招一式，这就是儿时幻想过的武侠场景啊”","BV1ijn9eWE2k",1095511,1372,3297,28928,42238,21185,103528,0,"单机游戏","战斗猪George",87289525,"https://www.bilibili.com/video/BV1ijn9eWE2k/",1025,"2024-09-01 08:53","2024-08-31 02:19:40",NA,NA,NA,NA,NA,NA,0
9531,"相关视频","BV1GLHYetEq3","老师....你投屏没关","BV19r421K7ST",7622587,14291,16351,227686,468322,50798,734099,0,"搞笑","逗比的雀巢",5294454,"https://www.bilibili.com/video/BV19r421K7ST/",1025,"2024-09-01 08:53","2024-08-31 09:30:42",NA,NA,NA,NA,NA,NA,0
9532,"相关视频","BV1GLHYetEq3","失恋了，单挑个冠6泄泄火","BV1iRaGeiEuK",1282825,1975,3862,15716,30310,17165,86287,0,"手机游戏","正在引爆玉藻电池",12651042,"https://www.bilibili.com/video/BV1iRaGeiEuK/",1025,"2024-09-01 08:53","2024-07-07 02:24:26",NA,NA,NA,NA,NA,NA,0
9533,"相关视频","BV1GLHYetEq3","复合了，单挑个光6庆祝下","BV1nb421J7bH",334240,417,1024,4530,7620,4403,31828,0,"手机游戏","正在引爆玉藻电池",12651042,"https://www.bilibili.com/video/BV1nb421J7bH/",1025,"2024-09-01 08:53","2024-07-23 05:41:43",NA,NA,NA,NA,NA,NA,0
9534,"相关视频","BV1GLHYetEq3","复合了，单挑个暗6庆祝下","BV1Tm42137EM",201295,272,520,1511,2348,1177,15865,0,"手机游戏","正在引爆玉藻电池",12651042,"https://www.bilibili.com/video/BV1Tm42137EM/",1025,"2024-09-01 08:53","2024-07-22 07:23:38",NA,NA,NA,NA,NA,NA,0
9535,"相关视频","BV1GLHYetEq3","挑战全网最高观赏性！无UI无伤二郎神（禁神通）【黑神话:悟空】","BV1YjHGeTE6Z",699820,1576,1776,12341,31210,7992,51679,0,"单机游戏","-撩人心-",12248823,"https://www.bilibili.com/video/BV1YjHGeTE6Z/",1025,"2024-09-01 08:53","2024-08-30 03:50:38",NA,NA,NA,NA,NA,NA,0
9536,"相关视频","BV1GLHYetEq3","【黑神话：悟空】4K 最高画质 全收集 全结局 全剧情流程通关攻略 西游背景动作角色扮演游戏 首款国产3A大作【完结】","BV1AE4m1d7XT",12489150,138432,14142,404169,265464,94017,354722,0,"单机游戏","11的游戏世界",360046931,"https://www.bilibili.com/video/BV1AE4m1d7XT/",1025,"2024-09-01 08:53","2024-08-20 02:56:03",NA,NA,NA,NA,NA,NA,0
9537,"相关视频","BV1GLHYetEq3","纯黑《黑神话：悟空》全程无伤攻略解说 第一期","BV114421U75X",12950729,84064,32114,336286,704144,225683,802013,0,"单机游戏","-纯黑-",585267,"https://www.bilibili.com/video/BV114421U75X/",1025,"2024-09-01 08:53","2024-08-20 02:00:00",NA,NA,NA,NA,NA,NA,0
9538,"相关视频","BV1GLHYetEq3","虎先锋VS疯虎！我们举办了一场黑神话BOSS斗法大会！#2","BV1UU411m7et",1922236,6642,4632,18974,25287,22679,106998,0,"单机游戏","肥格Fager",99827844,"https://www.bilibili.com/video/BV1UU411m7et/",1025,"2024-09-01 08:53","2024-08-29 04:02:28",NA,NA,NA,NA,NA,NA,0
2892,"热门视频","","小米SU7U首刷纽北~","BV15ap7esE6N",83458,927,811,1155,4790,800,8096,0,"改装玩车","键盘车神教",49576477,"https://www.bilibili.com/video/BV15ap7esE6N/",1183,"2024-09-07 22:53","2024-09-09 05:05:52",NA,NA,NA,NA,NA,NA,0
2893,"相关视频","BV15ap7esE6N","这赛道你们是无敌的！国产区邀请你们","BV1V5WVe5EuV",20971,70,35,644,9,16,311,0,"影视剪辑","我没忘记枫",3546637628606810,"https://www.bilibili.com/video/BV1V5WVe5EuV/",1183,"2024-09-07 22:53","2024-08-22 06:39:51",NA,NA,NA,NA,NA,NA,0
2894,"相关视频","BV15ap7esE6N","极客湾镜头下的小米su7ultra！全力出征纽北！高清无码，帅炸了！","BV1rYpqexE9L",55020,130,173,72,12,89,643,0,"新能源车","猪猪公主汤姆",36574042,"https://www.bilibili.com/video/BV1rYpqexE9L/",1183,"2024-09-07 22:53","2024-09-08 13:42:15",NA,NA,NA,NA,NA,NA,0
2895,"相关视频","BV15ap7esE6N","【VTS168】素车206改装两千块，圈速能提升多少？VTS 206一阶升级包测试","BV1CzHxeZEo4",9461,277,118,119,281,61,682,0,"改装玩车","VTS168-5000",525581459,"https://www.bilibili.com/video/BV1CzHxeZEo4/",1183,"2024-09-07 22:53","2024-09-06 10:00:00",NA,NA,NA,NA,NA,NA,0
2896,"相关视频","BV15ap7esE6N","感受下小米SUV有多大，小米SUV停在5米08的L8 上，车头还能齐平，532 的尺寸跑不了了","BV1N5phe5Er5",46324,19,226,24,10,90,610,0,"新能源车","大眼睛z",1373495019,"https://www.bilibili.com/video/BV1N5phe5Er5/",1183,"2024-09-07 22:53","2024-09-07 17:43:34",NA,NA,NA,NA,NA,NA,0
2897,"相关视频","BV15ap7esE6N","Prodrive小米SU7 Ultra，福特Supervan…纽博格林赛道日实拍","BV1BwpteREcz",100537,201,397,203,18,145,1173,0,"赛车","MarcoWittmann",258557191,"https://www.bilibili.com/video/BV1BwpteREcz/",1183,"2024-09-07 22:53","2024-09-07 09:40:49",NA,NA,NA,NA,NA,NA,0
2898,"相关视频","BV15ap7esE6N","教主纽北赛场偷拍小米su7ultra","BV1yMpBehEEa",43825,11,205,91,24,51,1035,0,"赛车","风雨雷电影",668679259,"https://www.bilibili.com/video/BV1yMpBehEEa/",1183,"2024-09-07 22:53","2024-09-08 11:11:33",NA,NA,NA,NA,NA,NA,0
2899,"相关视频","BV15ap7esE6N","最近很火的飞坡，凡尔赛C5 X也来挑战","BV154stexEeV",140863,194,1266,240,152,526,2825,0,"赛车","Pin_阿松",365254728,"https://www.bilibili.com/video/BV154stexEeV/",1183,"2024-09-07 22:53","2024-08-27 12:34:21",NA,NA,NA,NA,NA,NA,0
2900,"相关视频","BV15ap7esE6N","世界上最好的弯道","BV1dBpYeiEHL",105959,14,70,42,2,8,766,0,"赛车","19boy99",104532490,"https://www.bilibili.com/video/BV1dBpYeiEHL/",1183,"2024-09-07 22:53","2024-09-08 05:32:44",NA,NA,NA,NA,NA,NA,0
2901,"相关视频","BV15ap7esE6N","214km/h，小米SU7为什么又撞了？","BV1AM4m1U7y4",2930037,24816,16232,35756,169823,28428,193613,0,"改装玩车","键盘车神教",49576477,"https://www.bilibili.com/video/BV1AM4m1U7y4/",1183,"2024-09-07 22:53","2024-06-23 03:45:00",NA,NA,NA,NA,NA,NA,0
2902,"相关视频","BV15ap7esE6N","5台2.0T跑车，谁最垃圾？","BV1AT4y1Q71W",342895,1768,1075,1232,2767,732,8198,0,"改装玩车","键盘车神教",49576477,"https://www.bilibili.com/video/BV1AT4y1Q71W/",1183,"2024-09-07 22:53","2022-02-28 03:55:10",NA,NA,NA,NA,NA,NA,0
14781,"热门视频","","今天上学又哭了哈哈哈哈！都怪我老婆！","BV1RJ4feEEfD",251765,361,464,539,1907,1345,31667,0,"亲子","淦淦惹",341354077,"https://www.bilibili.com/video/BV1RJ4feEEfD/",1286,"2024-09-12 05:53","2024-09-13 09:45:34",NA,NA,NA,NA,NA,NA,0
14782,"相关视频","BV1RJ4feEEfD","每只BOSS打起来都这B样 【黑神话】","BV1of44eaEFj",253403,159,590,3683,3149,3743,36575,0,"短片·手书","觅2",1238329219,"https://www.bilibili.com/video/BV1of44eaEFj/",1286,"2024-09-12 05:53","2024-09-13 10:05:00",NA,NA,NA,NA,NA,NA,0
14783,"相关视频","BV1RJ4feEEfD","这一天天的，怎么就那么能演呢？","BV1pW4y1z7vE",2787561,2442,2430,14147,25158,32627,206845,0,"亲子","淦淦惹",341354077,"https://www.bilibili.com/video/BV1pW4y1z7vE/",1286,"2024-09-12 05:53","2022-07-01 12:33:13",NA,NA,NA,NA,NA,NA,0
14784,"相关视频","BV1RJ4feEEfD","婚姻，就是互相甩锅","BV1je4y1378p",1647201,193,506,1182,1998,1479,78130,0,"亲子","淦淦惹",341354077,"https://www.bilibili.com/video/BV1je4y1378p/",1286,"2024-09-12 05:53","2022-12-02 10:00:26",NA,NA,NA,NA,NA,NA,0
14785,"相关视频","BV1RJ4feEEfD","【曹璐】我们一起做到了 时隔8年打歌舞台","BV1Vk4ZeyEJB",243647,1134,2186,9939,58812,1725,59583,0,"音乐现场","曹璐LuLu",670737085,"https://www.bilibili.com/video/BV1Vk4ZeyEJB/",1286,"2024-09-12 05:53","2024-09-13 10:13:58",NA,NA,NA,NA,NA,NA,0
14786,"相关视频","BV1RJ4feEEfD","男孩和顾客聊天 爸爸非常尴尬 他却非常开心：外向但不令人反感","BV1xH4zejEed",36637,14,46,67,6,31,636,0,"日常","聆海的频道",1029488704,"https://www.bilibili.com/video/BV1xH4zejEed/",1286,"2024-09-12 05:53","2024-09-11 09:29:09",NA,NA,NA,NA,NA,NA,0
14787,"相关视频","BV1RJ4feEEfD","做了个巨型3米大蛋糕！为98个山区孩子过集体生日","BV1iu4nerEuG",444839,691,754,5157,27622,402,61199,0,"搞笑","小岗同学",39839686,"https://www.bilibili.com/video/BV1iu4nerEuG/",1286,"2024-09-12 05:53","2024-09-12 10:00:24",NA,NA,NA,NA,NA,NA,0
14788,"相关视频","BV1RJ4feEEfD","神 佑 之 地","BV1DGHQeGEcK",3875797,32138,5553,45364,125358,17953,123939,0,"美食侦探","食贫道",39627524,"https://www.bilibili.com/video/BV1DGHQeGEcK/",1286,"2024-09-12 05:53","2024-09-06 11:36:53",NA,NA,NA,NA,NA,NA,0
14789,"相关视频","BV1RJ4feEEfD","沉浸式体验已婚男人的上午","BV1244y1V7oT",5697212,2541,4678,25902,11826,103734,306019,0,"日常","淦淦惹",341354077,"https://www.bilibili.com/video/BV1244y1V7oT/",1286,"2024-09-12 05:53","2022-04-08 10:20:53",NA,NA,NA,NA,NA,NA,0
14790,"相关视频","BV1RJ4feEEfD","林奚妹妹，你去陪陪他吧【琅琊阁744】","BV1yD4HeaE9c",29663,137,137,61,170,5,1299,0,"影视杂谈","史馆思答夫",2022881347,"https://www.bilibili.com/video/BV1yD4HeaE9c/",1286,"2024-09-12 05:53","2024-09-13 12:00:00",NA,NA,NA,NA,NA,NA,0
14791,"相关视频","BV1RJ4feEEfD","副高，你再不走，我要走了。","BV12Y4serEtC",15735,103,109,92,394,44,1830,0,"短片·手书","曹大魁",1969444616,"https://www.bilibili.com/video/BV12Y4serEtC/",1286,"2024-09-12 05:53","2024-09-13 09:30:00",NA,NA,NA,NA,NA,NA,0
5360,"热门视频","","在国外漫展，cos成夜神月问别人“君の名は？”","BV19m421g7TL",375182,383,289,4118,531,627,34611,0,"综合","青木雄太",352573479,"https://www.bilibili.com/video/BV19m421g7TL/",701,"2024-08-18 20:53","2024-08-18 10:00:00",NA,NA,NA,NA,NA,NA,0
5361,"相关视频","BV19m421g7TL","夜神月套路L真实姓名视频流出","BV1hK4y1B7eg",102980,3,57,233,4,37,1049,0,"Unknown","猫の天空之城の猫",298753088,"https://www.bilibili.com/video/BV1hK4y1B7eg/",701,"2024-08-18 20:53","2024-01-20 05:35:19",NA,NA,NA,NA,NA,NA,0
5362,"相关视频","BV19m421g7TL","雨宫莲觉醒人格面具失败","BV13z421B7GY",896775,166,813,21994,3071,14982,140607,0,"仿妆cos","纯蓝Orchid",37563439,"https://www.bilibili.com/video/BV13z421B7GY/",701,"2024-08-18 20:53","2024-07-26 07:24:40",NA,NA,NA,NA,NA,NA,0
5363,"相关视频","BV19m421g7TL","要到To签啦！诶？老师怎么知道我的名字","BV1RZ421N7Ye",327919,83,247,6114,620,1503,46232,0,"仿妆cos","你敏在赶稿",1895964,"https://www.bilibili.com/video/BV1RZ421N7Ye/",701,"2024-08-18 20:53","2024-07-23 09:44:05",NA,NA,NA,NA,NA,NA,0
